station_eu_code;st_x;st_y;altitudine;regione;provincia;comune;nome_stazione;Mese3.feriali1;Mese3.feriali2;Mese3.feriali3;Mese3.feriali4;Mese3.festivi1;Mese3.festivi2;Mese3.festivi3;Mese3.festivi4;Mese3.festivi5;Mese4.feriali1;Mese4.feriali2;Mese4.feriali3;Mese4.feriali4;Mese4.feriali5;Mese4.festivi1;Mese4.festivi2;Mese4.festivi3;Mese4.festivi4;tipo_zona;tipo_stazione;zona_tipo;i_surface;d_a1;d_a2
IT1942A;11.09417;42.67056;40;TOSCANA;Grosseto;Grosseto;GR-MAREMMA;0.0370236225426197;-0.25310900807380676;-0.4224608242511749;-0.14913859963417053;-0.02246038615703582;0.309795081615448;-0.5075739026069641;-0.40547358989715576;-0.31619054079055786;-0.10717330873012544;-0.2863573133945465;-0.46316400170326233;-0.2845408022403717;-0.49044087529182434;-0.1260465681552887;-0.6241012811660767;-0.5942126512527466;-0.3902075588703155;R;F;FR;0;67444.1328125;7685.3046875
IT0945A;11.10528;43.87472;62;TOSCANA;Prato;Prato;PO-FERRUCCI;-0.0995202586054802;-0.15957218408584595;0.0074081402271986;-0.2458864003419876;0.07561242580413818;-0.31590431928634644;-0.5327392816543579;-0.502927303314209;-0.548654317855835;-0.5029230713844299;-0.38327062129974365;-0.4114164710044861;-0.25163906812667847;-0.39250513911247253;-0.6908560395240784;-0.5303100347518921;-0.2425884455442429;-0.39057496190071106;U;T;TU;88.69556427001953;2247.435791015625;2858.80615234375
IT1180A;12.36611;43.10306;290;UMBRIA;Perugia;Perugia;CORTONESE;-0.04336099326610565;-0.14604054391384125;-0.4509376287460327;-0.5369153022766113;-0.1490998417139053;-0.1066516563296318;-0.716742217540741;-0.7295811176300049;-0.746735692024231;-0.46043023467063904;-0.3238804042339325;-0.4920598566532135;-0.49804529547691345;-0.4250245690345764;-0.5255391001701355;-0.5854244828224182;-0.4377705454826355;-0.4740028083324432;U;F;FU;38.48726272583008;37514.84375;1163.765625
IT1182A;12.44194;43.08889;197;UMBRIA;Perugia;Perugia;P.S.GIOVANNI;-0.13918408751487732;-0.17887674272060394;-0.48290449380874634;-0.465803325176239;-0.24723391234874725;-0.15919406712055206;-0.7474237084388733;-0.724104642868042;-0.7668586373329163;-0.4846833646297455;-0.3376765251159668;-0.4352678060531616;-0.4705400764942169;-0.4320410490036011;-0.5658793449401855;-0.573269784450531;-0.3371478021144867;-0.499273419380188;U;T;TU;60.90327453613281;41048.41015625;6226.39794921875
IT1860A;12.73722;42.73972;319;UMBRIA;Perugia;Spoleto;Piazza Vittoria;-0.13451910018920898;-0.2467727363109589;-0.5020481944084167;-0.4993036091327667;-0.2852691113948822;0.03400829806923866;-0.6088246703147888;-0.647853672504425;-0.7032966613769531;-0.5124690532684326;-0.5210022926330566;-0.6018009781837463;-0.49301254749298096;-0.3769154250621796;-0.5842123627662659;-0.6955382823944092;-0.6395143866539001;-0.5200950503349304;U;F;FU;54.5654411315918;42011.22265625;1363.6219482421875
IT1900A;12.70778;42.95167;234;UMBRIA;Perugia;Foligno;PORTA ROMANA;-0.19319185614585876;-0.2658109962940216;-0.4037209749221802;-0.3802850544452667;-0.2272980660200119;-0.1484351009130478;-0.7189549207687378;-0.6742395162582397;-0.7587947845458984;-0.5642120838165283;-0.43954336643218994;-0.5119175910949707;-0.5270485877990723;-0.4436836540699005;-0.6522737145423889;-0.6412010788917542;-0.4866695702075958;-0.5685844421386719;U;T;TU;66.548858642578125;50315.94921875;241.82852172851562
IT1901A;12.57639;43.35278;498;UMBRIA;Perugia;Gubbio;PIAZZA 40 MARTIRI;-0.24532535672187805;-0.13522067666053772;-0.08661119639873505;-0.2818484306335449;-0.3763389587402344;-0.18048763275146484;-0.5279003977775574;-0.3626895248889923;-0.6060805916786194;-0.4764695167541504;-0.4282553493976593;-0.4027092158794403;-0.14223742485046387;-0.19251485168933868;-0.43969473242759705;-0.577201247215271;-0.15322037041187286;-0.15288792550563812;U;F;FU;31.970735549926758;62323.1796875;1196.4627685546875
IT1902A;12.46806;43.06694;209;UMBRIA;Perugia;Torgiano;BRUFA;-0.12650978565216064;-0.1435637325048447;-0.41928789019584656;-0.354625403881073;-0.22801660001277924;-0.1338755041360855;-0.7244738340377808;-0.6712698936462402;-0.7413188219070435;-0.38056692481040955;-0.2101336419582367;-0.2655487358570099;-0.3229367434978485;-0.2940220832824707;-0.4899948537349701;-0.4715753495693207;-0.12586769461631775;-0.38824909925460815;R;F;FR;0;42324.046875;8768.8583984375
IT2004A;12.37472;43.10444;305;UMBRIA;Perugia;Perugia;FONTIVEGGE1;-0.061229158192873;-0.15028972923755646;-0.4544665217399597;-0.5260758399963379;-0.1700935959815979;-0.1141694039106369;-0.7194121479988098;-0.7278271913528442;-0.7505068778991699;-0.4642150998115539;-0.32511982321739197;-0.48722848296165466;-0.49431419372558594;-0.4285559058189392;-0.5327730178833008;-0.5831174850463867;-0.4274928271770478;-0.4795173406600952;U;T;TU;60.02732467651367;38270.12890625;1887.5107421875
IT2064A;12.611667;43.273889;516;UMBRIA;Perugia;Gubbio;Ghigiano;-0.13598868250846863;0.0504426397383213;-0.18916398286819455;-0.4452322125434875;-0.26724889874458313;-0.09577570855617525;-0.4440287947654724;-0.510757565498352;-0.7069693207740784;-0.373038649559021;-0.3646349012851715;-0.4114951491355896;-0.08212727308273315;-0.13643623888492584;-0.3805779218673706;-0.6131051778793335;-0.06986849009990692;-0.12285926938056946;S;I;IS;0;61757.42578125;4469.70263671875
IT2066A;12.557222;43.358333;475;UMBRIA;Perugia;Gubbio;Leonardo da Vinci;-0.2629067897796631;-0.12481538951396942;-6.864627357572317e-5;-0.20002730190753937;-0.40614184737205505;-0.16228510439395905;-0.5154651999473572;-0.28913527727127075;-0.5804391503334045;-0.4487408697605133;-0.38632211089134216;-0.33776289224624634;-0.05054757371544838;-0.1071626991033554;-0.4006626605987549;-0.5331469774246216;-0.07533013075590134;-0.05616642162203789;S;I;IS;6.459522247314453;61118.09765625;125.81051635742188
IT2067A;12.618611;43.317778;498;UMBRIA;Perugia;Gubbio;Padule;-0.15918563306331637;-0.06891600042581558;-0.1908145397901535;-0.3991178870201111;-0.2702064514160156;-0.1522439271211624;-0.5049600005149841;-0.464739054441452;-0.6523200869560242;-0.4113933742046356;-0.38680440187454224;-0.407415509223938;-0.1269872784614563;-0.1800384819507599;-0.3847709894180298;-0.5847696661949158;-0.1252189427614212;-0.15240010619163513;S;I;IS;3.935821533203125;63865.8828125;366.5126953125
IT2100A;12.205833;43.133056;242;UMBRIA;Perugia;Magione;Magione;0.3600979149341583;0.0284566693007946;-0.3476499319076538;-0.6251961588859558;0.2131589502096176;0.19080151617527008;-0.5699525475502014;-0.7295703291893005;-0.6630666851997375;-0.37518084049224854;-0.28933170437812805;-0.4498102366924286;-0.39849433302879333;-0.310463547706604;-0.44149598479270935;-0.5286625027656555;-0.4591131508350372;-0.3321281969547272;S;F;FS;0;25969.171875;181.475830078125
IT2105A;12.245833;43.456944;284;UMBRIA;Perugia;Città di Castello;C Castello;-0.18537861108779907;-0.14894449710845947;-0.18001607060432434;-0.17610399425029755;-0.4155963063240051;-0.01587342098355293;-0.3749425411224365;-0.5266615152359009;-0.4350709617137909;-0.1209915280342102;-0.1589929163455963;-0.5221284627914429;-0.3180881440639496;-0.39493346214294434;-0.0931934341788292;-0.5245722532272339;-0.5291349291801453;-0.3295641839504242;U;F;FU;46.14503860473633;38081.4296875;2030.7003173828125
IT2114A;12.546944;43.3675;623;UMBRIA;Perugia;Gubbio;Semonte Alta;-0.2650502324104309;-0.13783007860183716;0.01629643887281418;-0.17410500347614288;-0.40819889307022095;-0.16133436560630798;-0.521961510181427;-0.2677369713783264;-0.563443660736084;-0.464188814163208;-0.3991597890853882;-0.34481850266456604;-0.06804665923118591;-0.1257859170436859;-0.41026145219802856;-0.5288610458374023;-0.0926932692527771;-0.06988423317670822;S;I;IS;0;61583.62109375;475.6983337402344
IT1011A;12.65083;42.56;128;UMBRIA;Terni;Terni;CARRARA;-0.1684316098690033;0.01645024307072162;-0.2238612323999405;-0.5734497904777527;-0.3917500376701355;0.09935091435909273;-0.43953937292099;-0.5913360714912415;-0.6845740675926208;-0.4993385076522827;-0.4330248534679413;-0.5917562246322632;-0.5012180209159851;-0.4702783524990082;-0.5053815841674805;-0.6835724115371704;-0.6499148011207581;-0.6260923147201538;U;T;TU;71.60643768310547;22937.658203125;213.6983642578125
IT1365A;12.62361;42.58194;156;UMBRIA;Terni;Terni;BORGO RIVO;-0.1620827317237854;0.0682678371667862;-0.1488910615444183;-0.4866445064544678;-0.3822258710861206;0.10997629165649414;-0.3965962529182434;-0.5084100961685181;-0.6393423080444336;-0.4708075523376465;-0.3718671202659607;-0.5215867757797241;-0.4132053554058075;-0.37488484382629395;-0.4800968170166016;-0.6232597231864929;-0.5893254280090332;-0.5386174917221069;U;F;FU;7.7019124031066895;23293.630859375;3279.46923828125
IT1728A;12.65167;42.55222;138;UMBRIA;Terni;Terni;Le Grazie;-0.15083512663841248;0.02385764941573143;-0.22277800738811493;-0.5850789546966553;-0.37724149227142334;0.11471248418092728;-0.4406942129135132;-0.6022564172744751;-0.6873282790184021;-0.48885461688041687;-0.42765235900878906;-0.5935847163200378;-0.5025715827941895;-0.4728505611419678;-0.49583280086517334;-0.6865973472595215;-0.6528702974319458;-0.6289074420928955;U;T;TU;41.5998420715332;22378.8125;604.01873779296875
IT2109A;12.419722;42.551944;329;UMBRIA;Terni;Amelia;Amelia;-0.3212331533432007;-0.2775474488735199;-0.202021524310112;-0.21129703521728516;-0.2873896062374115;-0.27975302934646606;-0.6603588461875916;-0.43266624212265015;-0.4468357264995575;-0.5285833477973938;-0.48503732681274414;-0.4588628113269806;-0.5184653997421265;-0.32499778270721436;-0.5219104290008545;-0.6421183943748474;-0.5233091115951538;-0.5426134467124939;U;F;FU;1.2230685949325562;10421.525390625;200.08351135253906
IT2113A;12.136667;42.737222;143;UMBRIA;Terni;Orvieto;Ciconia2;-0.262092262506485;-0.2934998869895935;-0.36907029151916504;-0.3112470805644989;-0.25503209233283997;-0.15390601754188538;-0.5705342888832092;-0.4447309672832489;-0.468586802482605;-0.38197410106658936;-0.5673936009407043;-0.4811466634273529;-0.5694880485534668;-0.349202424287796;-0.42879799008369446;-0.6758751273155212;-0.5080565810203552;-0.5729964971542358;S;F;FS;8.11216926574707;1234.0244140625;378.415771484375
IT2134A;12.52194;42.53417;95;UMBRIA;Terni;Narni;Narni Scalo;-0.25636982917785645;-0.137143075466156;-0.1758764684200287;-0.44456881284713745;-0.33927416801452637;-0.1585688441991806;-0.5650209188461304;-0.5308224558830261;-0.5924986600875854;-0.5471395254135132;-0.4702598750591278;-0.5283948183059692;-0.5223262310028076;-0.39201951026916504;-0.5506312847137451;-0.661471962928772;-0.5942299962043762;-0.5747268199920654;S;F;FS;26.31838607788086;12773.5498046875;239.06427001953125
IT1361A;13.01861;43.83972;20;MARCHE;Pesaro e Urbino;Fano;VIA MONTEGRAPPA;-0.08405018597841263;-0.07955120503902435;-0.2989404797554016;-0.4079861640930176;-0.17155469954013824;-0.12721768021583557;-0.3810468912124634;-0.5965133905410767;-0.4129343330860138;-0.35285988450050354;-0.37566205859184265;-0.4471399784088135;-0.285005122423172;-0.35758018493652344;-0.2928740382194519;-0.46307241916656494;-0.3646104335784912;-0.26652586460113525;U;T;TU;75.02019500732422;1942.73095703125;42.55769729614258
IT1578A;12.91889;43.89333;20;MARCHE;Pesaro e Urbino;Pesaro;VIA SCARPELLINI;-0.0364249013364315;-0.08605259656906128;-0.2713660001754761;-0.28210848569869995;-0.1346566081047058;-0.14406733214855194;-0.3278217315673828;-0.5406381487846375;-0.34091782569885254;-0.25373902916908264;-0.31052330136299133;-0.3637119233608246;-0.19845467805862427;-0.26926589012145996;-0.1872292011976242;-0.4114187955856323;-0.2742612957954407;-0.1607508361339569;S;F;FS;10.526506423950195;1423.987060546875;1713.864013671875
IT2061A;12.63639;43.73056;380;MARCHE;Pesaro e Urbino;Urbino;URBINO - LOC.PIANSEVERO - Via Neruda;0.15937253832817078;-0.1331571489572525;-0.15735644102096558;-0.07499152421951294;-0.2823023200035095;-0.02978558838367462;-0.2743333876132965;-0.27530401945114136;-0.4061589241027832;0.05664917454123497;-0.3051501214504242;-0.41396284103393555;-0.23995910584926605;-0.4892173111438751;0.1000835821032524;-0.49629878997802734;-0.2733096480369568;-0.33799242973327637;S;F;FS;14.209921836853027;24828.72265625;425.0565185546875
IT0459A;13.34194;43.59889;15;MARCHE;Ancona;Chiaravalle;CHIARAVALLE2;0.09675414860248566;-0.04752248898148537;-0.24986837804317472;-0.24074098467826843;-0.1342087984085083;0.189122810959816;-0.5105618834495544;-0.4331569373607635;-0.34548577666282654;-0.19544647634029388;-0.1332271546125412;-0.3068939745426178;-0.08177708089351654;-0.2618304491043091;-0.05131407827138901;-0.3284327983856201;-0.17852284014225006;-0.15826335549354553;S;F;FS;4.98482084274292;239.3983917236328;341.88824462890625
IT0461A;13.3875;43.63333;10;MARCHE;Ancona;Falconara Marittima;FALCONARA SCUOLA;-0.07594660669565201;-0.05971517041325569;-0.1616218537092209;-0.16935531795024872;-0.33835965394973755;0.02238943427801132;-0.4841596186161041;-0.3645499646663666;-0.3060610294342041;-0.26680606603622437;-0.1543097048997879;-0.3396483063697815;-0.12755800783634186;-0.31014037132263184;-0.13305456936359406;-0.3344481289386749;-0.23033998906612396;-0.19178050756454468;S;I;IS;56.90796661376953;4019.613037109375;14.81103801727295
IT0460A;13.245;43.52694;100;MARCHE;Ancona;Jesi;JESI;0.33819180727005005;0.02328355610370636;-0.2914915382862091;-0.2820819616317749;0.33208924531936646;0.3914821445941925;-0.472577840089798;-0.43139150738716125;-0.38800352811813354;-0.05303043499588966;-0.1839861124753952;-0.3561767339706421;0.00388521212153136;-0.12717050313949585;0.054585762321949;-0.3988345265388489;-0.17296834290027618;-0.01805387064814567;U;T;TU;49.18008804321289;11019.3125;11593.3251953125
IT1827A;13.50861;43.61167;100;MARCHE;Ancona;Ancona;Ancona Cittadella;-0.08526203781366348;-0.03453750163316727;-0.03049446083605289;-0.00478553818538785;-0.4309253394603729;0.0082498537376523;-0.3852260112762451;-0.203206405043602;-0.2596031725406647;-0.24653172492980957;-0.14515995979309082;-0.32298722863197327;-0.15526282787322998;-0.3211507201194763;-0.1196700930595398;-0.30002060532569885;-0.23116013407707217;-0.2099524289369583;U;F;FU;85.8133773803711;5100.15380859375;564.5528564453125
IT1773A;12.95222;43.46806;550;MARCHE;Ancona;Genga;Genga -Parco Gola della Rossa;-0.12891440093517303;-0.07080693542957306;-0.12838515639305115;-0.08936693519353867;-0.16050340235233307;-0.14892491698265076;-0.344510018825531;-0.2032325863838196;-0.35021457076072693;0.09134615212678908;-0.21362172067165375;-0.43996161222457886;-0.19400903582572937;-0.3174712359905243;0.1485021412372589;-0.46862152218818665;-0.3147493004798889;-0.22081799805164337;R-regional;F;FR-regional;0;33395.31640625;5736.0751953125
IT2289A;13.39;43.6205599999999;NA;MARCHE;Ancona;Ancona;LABORATORIO MOBILE;-0.04133924469351768;-0.04788763448596001;-0.1675206422805786;-0.17087513208389282;-0.30850139260292053;0.06305193156003952;-0.48042500019073486;-0.3675546646118164;-0.30865323543548584;-0.2448638081550598;-0.1358073204755783;-0.3235194683074951;-0.10507723689079285;-0.28934988379478455;-0.10059025138616562;-0.319812148809433;-0.21186137199401855;-0.17678825557231903;U;I;IU;22.13740348815918;3019.877197265625;49.281246185302734
IT1795A;13.42861;43.285;225;MARCHE;Macerata;Macerata;Macerata COLLEVARIO;0.05066195875406265;0.15550096333026886;-0.02369813993573188;-0.10922127217054368;0.04818852618336677;0.38835638761520386;-0.18340720236301425;-0.33660560846328735;-0.3473464548587799;-0.2585552930831909;-0.2431906908750534;-0.421369343996048;-0.1959964483976364;-0.02608774229884147;-0.08178909868001938;-0.387590229511261;-0.294182687997818;-0.08977369964122772;S;F;FS;8.822713851928711;22085.97265625;4320.9677734375
IT1796A;13.67472;43.33556;110;MARCHE;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;0.43152937293052673;0.22045446932315824;-0.00504881190136075;-0.1465684324502945;0.14763370156288147;0.46111708879470825;-0.04195517301559448;-0.34008514881134033;-0.4030476212501526;-0.2598605751991272;-0.1390387862920761;-0.1721964031457901;-0.12425630539655684;-0.12615475058555603;-0.05254972353577614;-0.19846534729003903;-0.09185920655727386;-0.11538950353860856;R;F;FR;0;2268.310791015625;2557.3251953125
IT1843A;13.61944;42.84861;150;MARCHE;Ascoli Piceno;Ascoli Piceno;MONTICELLI;-0.06373690068721771;-0.28825822472572327;-0.3291161060333252;-0.2255542278289795;0.12677346169948578;-0.1176936998963356;-0.5422921776771545;-0.5280521512031555;-0.3708305060863495;-0.3329184949398041;-0.5520370602607727;-0.516695499420166;-0.4018592536449432;-0.47674429416656494;-0.45283105969429016;-0.6723847389221191;-0.5085505247116089;-0.4247009456157684;U;F;FU;50.32886505126953;1117.939697265625;371.8787841796875
IT1842A;13.33667;42.90056;1000;MARCHE;Ascoli Piceno;Montemonaco;MONTEMONACO;-0.30629247426986694;-0.2848609983921051;0.04775302857160568;0.508246123790741;-0.4662914276123047;-0.18567010760307312;-0.4349424242973328;0.3143610954284668;0.07543127238750458;-0.14448155462741852;-0.16948041319847107;-0.2199762910604477;-0.1088852509856224;-0.2525939643383026;-0.14797867834568024;-0.2555845379829407;-0.34637266397476196;-0.19728580117225647;R-regional;F;FR-regional;0;22993.5703125;6385.783203125
IT2177A;13.87944;42.94444;7;MARCHE;Ascoli Piceno;San Benedetto del Tronto;San Benedetto del Tronto;-0.21952760219573977;-0.04894861206412315;-0.12258166074752808;-0.34400075674057007;-0.0688970759510994;-0.199660986661911;-0.5074778199195862;-0.6596875190734863;-0.47270146012306213;-0.5015396475791931;-0.2561476230621338;-0.4401379525661469;-0.42051631212234497;-0.43077513575553894;-0.5259644985198975;-0.4692569375038147;-0.49684828519821167;-0.38563409447669983;U;T;TU;50.8672981262207;497.6623229980469;334.208251953125
IT0863A;12.10917;42.42194;338;LAZIO;Viterbo;Viterbo;VITERBO;-0.4058052599430084;-0.5201016068458557;-0.34315553307533264;-0.5305718779563904;-0.3758038580417633;-0.4416545331478119;-0.795795738697052;-0.7115850448608398;-0.510623574256897;-0.665968120098114;-0.6133131980895996;-0.6346270442008972;-0.6513106822967529;-0.465834528207779;-0.7055827379226685;-0.7580393552780151;-0.7309222221374512;-0.6124396324157715;U;T;TU;78.27757263183594;17218.46484375;72.80365753173828
IT2023A;11.865;42.74472;420;LAZIO;Viterbo;Acquapendente;ACQUAPENDENTE;-0.15282566845417023;-0.2246246188879013;-0.3004336655139923;-0.338024377822876;-0.3164367079734802;0.02795748226344585;-0.3410550355911255;-0.27260568737983704;-0.4420890212059021;-0.1336589753627777;-0.43307116627693176;-0.4842528104782105;-0.3114222288131714;-0.5158684253692627;-0.24276237189769745;-0.6535714864730835;-0.4601602852344513;-0.5666771531105042;R;F;FR;4.66248083114624;15213.5107421875;26.208984375
IT2175A;12.41319;42.30181;146;LAZIO;Viterbo;Civita Castellana;Civita Castellana via Petrarca;-0.2538996636867523;-0.11600175499916077;-0.03715124726295471;-0.6671848893165588;-0.26470068097114563;-0.2991311550140381;-0.5540207624435425;-0.7396423816680908;-0.6749027967453003;-0.6241564750671387;-0.4745607376098633;-0.5114043354988098;-0.6370927691459656;-0.40086492896080017;-0.671299397945404;-0.6395911574363708;-0.6758390069007874;-0.589882493019104;U;F;FU;1.7176764011383057;5172.935546875;638.4117431640625
IT2257A;11.91091;42.26856;286;LAZIO;Viterbo;Monte Romano;Monte Romano;-0.34820279479026794;-0.1836288422346115;-0.3558212220668793;-0.7272249460220337;-0.1605917662382126;-0.1562492996454239;-0.5943958759307861;-0.8170614838600159;-0.5715823173522949;-0.5990169644355774;-0.5151278376579285;-0.6899979710578918;-0.5309582352638245;-0.3915864825248718;-0.6682944893836975;-0.7005855441093445;-0.7987648844718933;-0.3094051778316498;S;F;FS;0;12518.576171875;25.91474151611328
IT0989A;12.961944;42.5725;948;LAZIO;Rieti;Leonessa;LEONESSA;-0.3396068513393402;0.02132685482501983;-0.04793160036206245;-0.30999287962913513;-0.6757813096046448;0.1770901083946228;-0.4294961392879486;-0.4067770838737488;-0.6143211126327515;-0.25662997364997864;-0.20010969042778015;-0.4186890125274658;-0.40571466088294983;-0.4972323179244995;-0.1980663537979126;-0.5354799628257751;-0.47567519545555115;-0.6468958258628845;R;F;FR;0;39243.0546875;252.5648193359375
IT0867A;12.85833;42.40417;397;LAZIO;Rieti;Rieti;RIETI;0.3806164860725403;-9.356793016195296e-4;-0.524578332901001;-0.7951149940490723;-0.09328170120716096;0.6755489706993103;-0.551561176776886;-0.8294095396995544;-0.7937373518943787;-0.1634664237499237;-0.43605291843414307;-0.7261301279067993;-0.6168719530105591;-0.6364574432373047;-0.17711158096790314;-0.8050532937049866;-0.7375685572624207;-0.7955772876739502;U;T;TU;29.603466033935547;29245.80859375;1488.515380859375
IT0884A;11.908611;42.157778;542;LAZIO;Roma;Allumiere;ALLUMIERE;-0.2762589454650879;-0.20635463297367096;-0.27052024006843567;-0.457126647233963;-0.14583522081375122;-0.03858620673418045;-0.5435829758644104;-0.6514909267425537;-0.38371196389198303;-0.3859178125858307;-0.2775915563106537;-0.5016538500785828;-0.447765052318573;-0.479816198348999;-0.49121928215026855;-0.52165287733078;-0.6646766662597656;-0.33305197954177856;R;F;FR;0;8096.4306640625;10345.107421875
IT0825A;12.46972;41.9475;43;LAZIO;Roma;Roma;C.SO FRANCIA;-0.13204796612262726;-0.2447413057088852;-0.3298361003398895;-0.4755760729312897;-0.15676921606063843;-0.12745723128318787;-0.5610813498497009;-0.5731387734413147;-0.6224368810653687;-0.5445221662521362;-0.4959079623222351;-0.5380070209503174;-0.45423388481140137;-0.4259016811847687;-0.617190420627594;-0.5743909478187561;-0.7351281046867371;-0.5766417980194092;U;T;TU;48.97706985473633;3541.5693359375;9.726593971252441
IT0952A;12.266389;41.889444;61;LAZIO;Roma;Roma;CASTEL DI GUIDO;-0.33748483657836914;-0.05957449972629547;-0.06689433008432388;-0.17371885478496552;-0.4023182988166809;-0.02947090752422809;-0.5029139518737793;-0.36757197976112366;-0.4511105418205261;-0.3279973566532135;-0.2647988498210907;-0.451725035905838;-0.44790735840797424;-0.3688432872295379;-0.31517043709754944;-0.42808282375335693;-0.7431983351707458;-0.5852537155151367;R;F;FR;0;1469.35009765625;6187.4228515625
IT0956A;12.568611;41.857778;53;LAZIO;Roma;Roma;CINECITTA;-0.17124469578266144;-0.2648114860057831;-0.2368888258934021;-0.423478901386261;-0.376484751701355;-0.01237851940095424;-0.4172643721103668;-0.4677232801914215;-0.5782355070114136;-0.3979016244411469;-0.443353533744812;-0.5701327323913574;-0.4581811726093292;-0.5647507905960083;-0.5274212956428528;-0.5524441003799438;-0.7423939108848572;-0.6135930418968201;U;F;FU;86.52352142333984;2880.669677734375;174.12728881835938
IT0885A;11.8025;42.091667;26;LAZIO;Roma;Civitavecchia;CIVITAVECCHIA;-0.1295141726732254;-0.34584611654281616;-0.4099383652210235;-0.5255602598190308;-0.2552320659160614;0.12545479834079742;-0.6577439308166504;-0.7498250007629395;-0.6242867708206177;-0.4634801149368286;-0.36571842432022095;-0.5787303447723389;-0.4820034503936768;-0.6753924489021301;-0.659935474395752;-0.5520613789558411;-0.6171433329582214;-0.44594207406044006;U;F;FU;72.28416442871094;2120.73046875;941.904296875
IT0888A;13.004444;41.730833;219;LAZIO;Roma;Colleferro;COLLEFERRO OBERDAN;0.01225548330694437;-0.22812138497829437;-0.3774574398994446;-0.3757382035255432;-0.3034493923187256;-0.13761653006076813;-0.33697208762168884;-0.33779263496398926;-0.45087507367134094;-0.37384480237960815;-0.39606818556785583;-0.39296066761016846;-0.393902987241745;-0.5904862284660339;-0.3624158501625061;-0.5288136005401611;-0.5153856873512268;-0.5981869101524353;S;F/I;F/IS;55.68515396118164;2458.088623046875;1502.931884765625
IT0889A;13.009444;41.725;223;LAZIO;Roma;Colleferro;COLLEFERRO EUROPA;0.0092407651245594;-0.22873416543006897;-0.37516260147094727;-0.3733052909374237;-0.29717105627059937;-0.14663991332054138;-0.337257444858551;-0.32810264825820923;-0.45032259821891785;-0.3705976605415344;-0.3860321044921875;-0.3843788206577301;-0.39527198672294617;-0.5904190540313721;-0.3519805669784546;-0.5205735564231873;-0.5077884793281555;-0.5987567901611328;S;F/I;F/IS;61.33476257324219;2492.29931640625;1291.8798828125
IT0887A;12.72639;41.99556;89;LAZIO;Roma;Guidonia Montecelio;GUIDONIA;-0.20580850541591644;-0.0714111402630806;-0.17999567091464996;-0.2997296452522278;-0.5606808662414551;-0.0328630730509758;-0.20108631253242493;-0.4172535538673401;-0.5108591318130493;-0.3202373683452606;-0.38212618231773376;-0.5079561471939087;-0.38028857111930847;-0.4762958586215973;-0.5136969089508057;-0.48531651496887207;-0.6114640831947327;-0.4770741462707519;S;T;TS;37.763877868652344;3779.572265625;4923.4365234375
IT0828A;12.50889;41.88306;49;LAZIO;Roma;Roma;L.GO MAGNA GRECIA;-0.1721835881471634;-0.2856396436691284;-0.2979608476161957;-0.4476193189620972;-0.26580217480659485;-0.10144467651844025;-0.5192258954048157;-0.5150699615478516;-0.612816572189331;-0.5113362073898315;-0.5004220604896545;-0.5688736438751221;-0.4644697606563568;-0.5093269348144531;-0.5999573469161987;-0.5806364417076111;-0.7563290596008301;-0.61335289478302;U;T;TU;84.63484954833984;2684.759033203125;0.5541068315505981
IT0957A;12.659167;41.931389;48;LAZIO;Roma;Roma;TENUTA DEL CAVALIERE;-0.17448054254055023;-0.07584816962480545;-0.13760358095169067;-0.35107219219207764;-0.4894556999206543;0.02547140978276729;-0.2365722954273224;-0.4211903214454651;-0.5199666619300842;-0.27066725492477417;-0.3292767107486725;-0.4692196249961853;-0.31953340768814087;-0.4716033339500427;-0.4634439945220947;-0.4317615330219269;-0.6200768351554871;-0.4752245843410492;S;F;FS;4.3019819259643555;924.8360595703125;1765.309814453125
IT0953A;12.506944;41.932778;50;LAZIO;Roma;Roma;VILLA ADA;-0.17966105043888092;-0.24777938425540924;-0.2982235848903656;-0.4615225791931152;-0.2673851251602173;-0.1258145421743393;-0.5226640105247498;-0.5477474927902222;-0.6138103604316711;-0.5298668146133423;-0.5004975199699402;-0.5623195171356201;-0.46840378642082214;-0.48452889919281006;-0.6122972369194031;-0.5774972438812256;-0.7445135712623596;-0.5966245532035828;U;F;FU;14.28852367401123;3866.8828125;580.39117431640625
IT2255A;11.93583;42.15223;576;LAZIO;Roma;Tolfa;Tolfa;-0.2867455780506134;-0.2073957622051239;-0.24634218215942383;-0.3973202705383301;-0.13755255937576294;-0.07039086520671844;-0.535453200340271;-0.6086896061897278;-0.31908291578292847;-0.3544383645057678;-0.2437165379524231;-0.4544917941093445;-0.42787033319473267;-0.45121145248413086;-0.4459400177001953;-0.5011205077171326;-0.6431232690811157;-0.3278244733810425;R;F;FR;5.648659706115723;10005.0712890625;12342.6767578125
IT2264A;11.78835;42.09705;6;LAZIO;Roma;Civitavecchia;Civitavecchia Porto;-0.14608576893806458;-0.35017359256744385;-0.41093015670776367;-0.5372763872146606;-0.26475393772125244;0.09210683405399324;-0.6591048836708069;-0.7609254121780396;-0.6366194486618042;-0.4762243032455444;-0.38447365164756775;-0.5833118557929993;-0.4828868508338928;-0.6768314838409424;-0.6760364174842834;-0.5583643913269043;-0.6169962286949158;-0.4406310021877289;U;I;IU;68.18736267089844;3113.716064453125;82.477264404296875
